Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID,gloss_id,aircraft,name,full_name,aircraft_type,hyperlink,Avion_Nombre_Completo
126024,6/6/1944,ETO,USA,9 AF,,B17,,,,,,,14059,FRANCE,FLEURY,TANKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.83,-1.25,,11.0,11.0,11.0,,,,,,,,15.0,,,,,,,,,,15.0,,,102697.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126025,6/6/1944,ETO,USA,9 AF,,GB17,,,,,,,14059,FRANCE,FLEURY,TANKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.83,-1.25,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,205695.0,,,,,,,GB17
126026,6/6/1944,ETO,USA,9 AF,,GB17,,,,,,,14059,FRANCE,FLEURY,TANKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.83,-1.25,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205696.0,,,,,,,GB17
126027,6/6/1944,ETO,USA,9 AF,,GB17,,,,,,,14059,FRANCE,FLEURY,TANKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.83,-1.25,,11.0,11.0,11.0,,,,,,,,15.0,,,,,,,,,,15.0,,,205697.0,,,,,,,GB17
126028,6/6/1944,ETO,USA,9 AF,,B17,,,,,,,14059,FRANCE,FLEURY,TANKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.83,-1.25,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,205859.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126029,6/6/1944,ETO,USA,9 AF,,B17,,,,,,,14059,FRANCE,FLEURY,TANKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.83,-1.25,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205860.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126030,6/6/1944,ETO,USA,9 AF,,B17,,,,,,,14059,FRANCE,FLEURY,TANKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.83,-1.25,,11.0,11.0,11.0,,,,,,,,15.0,,,,,,,,,,15.0,,,205861.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126031,6/6/1944,ETO,USA,9 AF,,B26,,,,,,,15448,FRANCE,GATTEVILLE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.7,-1.3,,,,,,,,,,,,61.0,,,,,,,,,,61.0,,,102595.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
126032,6/6/1944,ETO,USA,9 AF,,B26,,,,,,,15448,FRANCE,GATTEVILLE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.7,-1.3,,,,,,,,,,,,61.0,,,,,,,,,,61.0,,,166249.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
126033,6/6/1944,ETO,USA,9 AF,,B26,,,,,,,20052,FRANCE,HOULGATE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.3,-0.07,,,,,,,,,,,,,,,,,,,,7.0,,7.0,,,102628.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
126034,6/6/1944,ETO,USA,9 AF,,B26,,,,,,,20052,FRANCE,HOULGATE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.3,-0.07,,,,,,,,,,,,,,,,,,,,7.0,,7.0,,,205779.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
126035,6/6/1944,ETO,USA,9 AF,,B26,,,,,,,20052,FRANCE,HOULGATE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.3,-0.07,,,,,,,,,,,,,,,,,,,,7.0,,7.0,,,205791.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
126036,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,34399,FRANCE,PONTDUBAULT,RAILROAD JUNCTION,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",4,48.63,-1.37,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,166308.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126037,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102730.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126038,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102732.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126039,6/6/1944,ETO,USA,9 AF,,GB24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205722.0,,,,,,,GB24
126040,6/6/1944,ETO,USA,9 AF,,GB24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205724.0,,,,,,,GB24
126041,6/6/1944,ETO,USA,9 AF,,GB24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,2.0,2.0,2.0,,,,,,,,6.0,,,,,,,,,,6.0,,,205726.0,,,,,,,GB24
126042,6/6/1944,ETO,USA,9 AF,,GB24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4,49.12,-1.08,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205727.0,,,,,,,GB24
126043,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,2.0,2.0,2.0,,,,,,,,6.0,,,,,,,,,,6.0,,,102734.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126044,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4,49.12,-1.08,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102735.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126045,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205888.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126046,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205890.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126047,6/6/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,41252,FRANCE,ST LO,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,49.12,-1.08,,10.0,10.0,10.0,,,,,,,,427.0,,,,,,,,,,427.0,,,295041.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
126048,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.12,-1.08,,2.0,2.0,2.0,,,,,,,,6.0,,,,,,,,,,6.0,,,205892.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126049,6/6/1944,ETO,USA,9 AF,,B24,,,,,,,41252,FRANCE,ST LO,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4,49.12,-1.08,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205893.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126052,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,207.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,102668.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126053,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,207.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205669.0,,,,,,,GB24
126054,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,207.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205832.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126055,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,204.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205673.0,,,,,,,GB24
126056,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,204.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102672.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126057,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,204.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205836.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126058,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,203.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205675.0,,,,,,,GB24
126059,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,203.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102674.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126060,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,203.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205838.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126061,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,202.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205672.0,,,,,,,GB24
126062,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,202.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102671.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126063,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,202.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205835.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126064,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,14052,FRANCE,FLERS,RD BLOCKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),2,48.75,-0.57,200.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102691.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126065,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,14052,FRANCE,FLERS,RD BLOCKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),2,48.75,-0.57,200.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205692.0,,,,,,,GB17
126066,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,14052,FRANCE,FLERS,RD BLOCKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),2,48.75,-0.57,200.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205855.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126067,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,193.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205674.0,,,,,,,GB24
126068,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,193.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,102673.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126069,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,193.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205837.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126070,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,63.0,,,,,,,,,,63.0,,,102653.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126071,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,32.0,32.0,32.0,,,,,,,,78.0,,,,,,,,,,78.0,,,102656.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126072,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,63.0,,,,,,,,,,63.0,,,102662.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126073,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,20.0,,,,,,,,,,20.0,,,102663.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126074,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,22.0,22.0,22.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102665.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126075,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,37.0,37.0,37.0,,,,,,,,60.0,,,,,,,,,,60.0,,,102667.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126076,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205654.0,,,,,,,GB17
126077,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,32.0,32.0,32.0,,,,,,,,78.0,,,,,,,,,,78.0,,,205657.0,,,,,,,GB17
126078,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205663.0,,,,,,,GB17
126079,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,20.0,,,,,,,,,,20.0,,,205664.0,,,,,,,GB17
126080,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,22.0,22.0,22.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205666.0,,,,,,,GB17
126081,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,37.0,37.0,37.0,,,,,,,,60.0,,,,,,,,,,60.0,,,205668.0,,,,,,,GB17
126082,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205817.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126083,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,32.0,32.0,32.0,,,,,,,,78.0,,,,,,,,,,78.0,,,205820.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126084,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205826.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126085,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,33.0,33.0,33.0,,,,,,,,20.0,,,,,,,,,,20.0,,,205827.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126086,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,22.0,22.0,22.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205829.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126087,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,160.0,37.0,37.0,37.0,,,,,,,,60.0,,,,,,,,,,60.0,,,205831.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126088,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,9390,FRANCE,CONDE SUR NOIREAU,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.85,-0.55,140.0,31.0,31.0,31.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102680.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126089,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,9390,FRANCE,CONDE SUR NOIREAU,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.85,-0.55,140.0,31.0,31.0,31.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205681.0,,,,,,,GB17
126090,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,9390,FRANCE,CONDE SUR NOIREAU,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.85,-0.55,140.0,31.0,31.0,31.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205844.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126091,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,102638.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126092,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,34.0,34.0,34.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102640.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
