Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID
13184,1944-08-11,ETO,USA,9 AF,,A20,,,,,,,20409,FRANCE,ILE DE CEZEMBRE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,48.67,-2.07,120.0,,,,,,,,,,,41.0,,,,,,,,,,41.0,,,171236.0
13185,1944-08-11,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,BRIDGE,BRIDGES,,49.35,6.0,120.0,,,,,,,,,,,49.0,,,,,,,,,,49.0,,,107453.0
13186,1944-08-11,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.35,6.0,120.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,107521.0
13187,1944-08-11,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.35,6.0,120.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,171237.0
13188,1944-08-11,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,BRIDGE,BRIDGES,,49.35,6.0,120.0,,,,,,,,,,,49.0,,,,,,,,,,49.0,,,210408.0
13189,1944-08-11,ETO,USA,9 AF,,B17,,,,,,,5882,FRANCE,BREST,STRONG POINTS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.4,-4.5,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,107489.0
13190,1944-08-11,ETO,USA,9 AF,,GB17,,,,,,,5882,FRANCE,BREST,STRONG POINTS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.4,-4.5,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,210439.0
13191,1944-08-11,ETO,USA,9 AF,,B17,,,,,,,5882,FRANCE,BREST,STRONG POINTS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.4,-4.5,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,210495.0
13192,1944-08-11,ETO,USA,9 AF,,B26,,,,,,,20409,FRANCE,ILE DE CEZEMBRE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,48.67,-2.07,,,,,,,,,,,,28.0,,,,,,,,,,28.0,,,107518.0
13193,1944-08-11,ETO,USA,9 AF,,B26,,,,,,,20409,FRANCE,ILE DE CEZEMBRE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,48.67,-2.07,,,,,,,,,,,,28.0,,,,,,,,,,28.0,,,171234.0
13194,1944-08-11,ETO,USA,8 AF,,B24,,,,,,,32721,FRANCE,PACY SUR EURE,OIL STORAGE,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,49.02,1.38,129.0,36.0,36.0,36.0,,,,,,,,103.0,,,,,,,,,,103.0,,,107446.0
13195,1944-08-11,ETO,USA,8 AF,,B24,,,,,,,32721,FRANCE,PACY SUR EURE,OIL STORAGE,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,49.02,1.38,129.0,36.0,36.0,36.0,,,,,,,,103.0,,,,,,,,,,103.0,,,171239.0
13198,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,256.0,13.0,13.0,13.0,,,,,,,,23.0,,,,,,,,,,23.0,,,107473.0
13199,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,256.0,13.0,13.0,13.0,,,,,,,,23.0,,,,,,,,,,23.0,,,210417.0
13200,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,256.0,13.0,13.0,13.0,,,,,,,,23.0,,,,,,,,,,23.0,,,210527.0
13278,1943-10-07,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,1063,FRANCE,AMIENS,AIRDROME,AIR FIELDS AND AIRDROMES,,49.9,2.3,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,293174.0
13279,1943-10-07,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,1063,FRANCE,AMIENS,AIRDROME,AIR FIELDS AND AIRDROMES,,49.9,2.3,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,293175.0
13280,1943-10-07,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,10756,FRANCE,DIEPPE,,PORTS AND HARBORS,,49.93,1.08,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,293176.0
13281,1943-10-07,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,10756,FRANCE,DIEPPE,,PORTS AND HARBORS,,49.93,1.08,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,293177.0
13403,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,252.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,107471.0
13404,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,252.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210415.0
13405,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,252.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210525.0
13407,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,245.0,11.0,11.0,11.0,,,,,,,,2.0,,,,,,,,,,2.0,,,107508.0
13408,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,245.0,11.0,11.0,11.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210422.0
13409,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,245.0,11.0,11.0,11.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210516.0
13410,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,245.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,107468.0
13411,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,245.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210412.0
13412,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,245.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210522.0
13413,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,243.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,107469.0
13414,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,243.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210413.0
13415,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,243.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210523.0
13416,1944-08-11,ETO,,,,B24,,,,,,,9707,FRANCE,COULOMMIERS,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.82,3.08,240.0,15.0,15.0,15.0,,,,,,,,38.0,,,,,,,,,,38.0,,,107456.0
13417,1944-08-11,ETO,,,,B24,,,,,,,9707,FRANCE,COULOMMIERS,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.82,3.08,240.0,15.0,15.0,15.0,,,,,,,,38.0,,,,,,,,,,38.0,,,210410.0
13418,1944-08-11,ETO,,,,B24,,,,,,,9707,FRANCE,COULOMMIERS,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.82,3.08,240.0,15.0,15.0,15.0,,,,,,,,38.0,,,,,,,,,,38.0,,,210530.0
13419,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,240.0,11.0,11.0,11.0,,,,,,,,2.0,,,,,,,,,,2.0,,,107506.0
13420,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,240.0,11.0,11.0,11.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210420.0
13421,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,240.0,11.0,11.0,11.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210514.0
13422,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,240.0,13.0,13.0,13.0,,,,,,,,24.0,,,,,,,,,,24.0,,,107470.0
13423,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,240.0,13.0,13.0,13.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210414.0
13424,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,240.0,13.0,13.0,13.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210524.0
13425,1944-08-11,ETO,,,,B24,,,,,,,32287,FRANCE,ORLEANS,AIRDROME,AIR FIELDS AND AIRDROMES,2,47.9,1.9,232.0,9.0,9.0,9.0,,,,,,,,2.0,,,,,,,,,,2.0,,,107515.0
13426,1944-08-11,ETO,,,,B24,,,,,,,32287,FRANCE,ORLEANS,AIRDROME,AIR FIELDS AND AIRDROMES,2,47.9,1.9,232.0,9.0,9.0,9.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210429.0
13427,1944-08-11,ETO,,,,B24,,,,,,,32287,FRANCE,ORLEANS,AIRDROME,AIR FIELDS AND AIRDROMES,2,47.9,1.9,232.0,9.0,9.0,9.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210512.0
13428,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,225.0,10.0,10.0,10.0,,,,,,,,2.0,,,,,,,,,,2.0,,,107511.0
13429,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,225.0,10.0,10.0,10.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210425.0
13430,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,225.0,10.0,10.0,10.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210519.0
13431,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,RAIL INSTALL,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.58,7.75,224.0,19.0,19.0,19.0,,,,,,,,48.0,,,,,,,,,,48.0,,,171261.0
13432,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,224.0,13.0,13.0,13.0,,,,,,,,22.0,,,,,,,,,,22.0,,,107474.0
13433,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,224.0,13.0,13.0,13.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210418.0
13434,1944-08-11,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,224.0,13.0,13.0,13.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210528.0
13437,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,215.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,107452.0
13438,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,215.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,171245.0
13439,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,215.0,12.0,12.0,12.0,,,,,,,,2.0,,,,,,,,,,2.0,,,107513.0
13440,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,215.0,12.0,12.0,12.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210427.0
13441,1944-08-11,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,215.0,12.0,12.0,12.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210521.0
13442,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,RAIL INSTALL,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.58,7.75,212.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,171262.0
13443,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,210.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,107450.0
13444,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,210.0,23.0,23.0,23.0,,,,,,,,69.0,,,,,,,,,,69.0,,,107451.0
13445,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,210.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,171243.0
13446,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,210.0,23.0,23.0,23.0,,,,,,,,69.0,,,,,,,,,,69.0,,,171244.0
13447,1944-08-11,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,RAIL INSTALL,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.58,7.75,210.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,171259.0
13448,1944-08-11,ETO,,,,B17,,,,,,,29465,FRANCE,MUHLHAUSEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,47.75,7.33,196.0,11.0,11.0,11.0,,,,,,,,26.0,,,,,,,,,,26.0,,,171255.0
13449,1944-08-11,ETO,,,,B17,,,,,,,29465,FRANCE,MUHLHAUSEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,47.75,7.33,191.0,12.0,12.0,12.0,,,,,,,,30.0,,,,,,,,,,30.0,,,171256.0
13450,1944-08-11,ETO,,,,B17,,,,,,,29465,FRANCE,MUHLHAUSEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,47.75,7.33,182.0,12.0,12.0,12.0,,,,,,,,29.0,,,,,,,,,,29.0,,,171257.0
13451,1944-08-11,ETO,,,,B17,,,,,,,29465,FRANCE,MUHLHAUSEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,47.75,7.33,180.0,13.0,13.0,13.0,,,,,,,,33.0,,,,,,,,,,33.0,,,171253.0
13452,1944-08-11,ETO,,,,B17,,,,,,,29465,FRANCE,MUHLHAUSEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,47.75,7.33,172.0,12.0,12.0,12.0,,,,,,,,30.0,,,,,,,,,,30.0,,,171254.0
13453,1944-08-11,ETO,,,,B17,,,,,,,29465,FRANCE,MUHLHAUSEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,47.75,7.33,170.0,15.0,15.0,15.0,,,,,,,,35.0,,,,,,,,,,35.0,,,171258.0
13454,1944-08-11,ETO,,,,B26,,,,,,,29094,FRANCE,MONTRICHARD,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,47.37,1.18,125.0,,,,,,,,,,,67.0,,,,,,,,,,67.0,,,107467.0
13455,1944-08-11,ETO,,,,B26,,,,,,,29094,FRANCE,MONTRICHARD,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,47.37,1.18,125.0,,,,,,,,,,,67.0,,,,,,,,,,67.0,,,210456.0
13456,1944-08-11,ETO,,,,B26,,,,,,,29094,FRANCE,MONTRICHARD,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,47.37,1.18,125.0,,,,,,,,,,,67.0,,,,,,,,,,67.0,,,210479.0
13457,1944-08-11,ETO,,,,B24,,,,,,,41080,FRANCE,ST FLORENTIN,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.0,3.72,125.0,33.0,33.0,33.0,,,,,,,,83.0,,,,,,,,,,83.0,,,107448.0
13458,1944-08-11,ETO,,,,B24,,,,,,,41080,FRANCE,ST FLORENTIN,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.0,3.72,125.0,33.0,33.0,33.0,,,,,,,,83.0,,,,,,,,,,83.0,,,171241.0
13459,1944-08-11,ETO,,,,B26,,,,,,,14420,FRANCE,FORET DE ROUMARE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.43,1.0,120.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,107442.0
13460,1944-08-11,ETO,,,,A20,,,,,,,14420,FRANCE,FORET DE ROUMARE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.43,1.0,120.0,,,,,,,,,,,29.0,,,,,,,,,,29.0,,,107460.0
13461,1944-08-11,ETO,,,,B26,,,,,,,14420,FRANCE,FORET DE ROUMARE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.43,1.0,120.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,107461.0
13462,1944-08-11,ETO,,,,B26,,,,,,,14420,FRANCE,FORET DE ROUMARE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.43,1.0,120.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,171230.0
13463,1944-08-11,ETO,,,,A20,,,,,,,14420,FRANCE,FORET DE ROUMARE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.43,1.0,120.0,,,,,,,,,,,29.0,,,,,,,,,,29.0,,,210472.0
13464,1944-08-11,ETO,,,,B26,,,,,,,14420,FRANCE,FORET DE ROUMARE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.43,1.0,120.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,210473.0
13465,1944-08-11,ETO,,,,A20,,,,,,,41276,FRANCE,ST MALO,,GUN EMPLACEMENTS,,48.65,2.02,120.0,,,,,,,,,,,48.0,,,,,,,,,,48.0,,,107475.0
13466,1944-08-11,ETO,,,,A20,,,,,,,41276,FRANCE,ST MALO,,GUN EMPLACEMENTS,,48.65,2.02,120.0,,,,,,,,,,,48.0,,,,,,,,,,48.0,,,210480.0
13467,1944-08-11,ETO,,,,B26,,,,,,,9840,FRANCE,CREIL,,BRIDGES,,49.25,2.47,115.0,,,,,,,,,,,44.0,,,,,,,,,,44.0,,,107444.0
13468,1944-08-11,ETO,,,,B26,,,,,,,9840,FRANCE,CREIL,,BRIDGES,,49.25,2.47,115.0,,,,,,,,,,,44.0,,,,,,,,,,44.0,,,210406.0
13469,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,115.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,107464.0
13470,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,115.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210461.0
13471,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,115.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210476.0
13472,1944-08-11,ETO,,,,B26,,,,,,,14420,FRANCE,FORET DE ROUMARE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.43,1.0,110.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,107443.0
13473,1944-08-11,ETO,,,,B26,,,,,,,14420,FRANCE,FORET DE ROUMARE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.43,1.0,110.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,171231.0
13474,1944-08-11,ETO,,,,B26,,,,,,,13885,FRANCE,FISMES,,BRIDGES,,49.3,3.7,105.0,,,,,,,,,,,45.0,,,,,,,,,,45.0,,,107445.0
13475,1944-08-11,ETO,,,,B26,,,,,,,13885,FRANCE,FISMES,,BRIDGES,,49.3,3.7,105.0,,,,,,,,,,,45.0,,,,,,,,,,45.0,,,210407.0
13476,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,105.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,107465.0
13477,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,105.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210462.0
13478,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,105.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210477.0
13479,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,105.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,107479.0
13480,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,105.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210468.0
13481,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,105.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210484.0
13482,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,100.0,11.0,11.0,11.0,,,,,,,,21.0,,,,,,,,,,21.0,,,107478.0
13483,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,100.0,11.0,11.0,11.0,,,,,,,,21.0,,,,,,,,,,21.0,,,210483.0
13484,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,107462.0
13485,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,107463.0
13486,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210459.0
13487,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210460.0
13488,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210474.0
13489,1944-08-11,ETO,,,,B25,,,,,,,14819,FRANCE,FREJUS,,GUN EMPLACEMENTS,1,43.45,6.72,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210475.0
13490,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,107476.0
13491,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210465.0
13492,1944-08-11,ETO,,,,B25,,,,,,,41577,FRANCE,ST TROPEZ,,GUN EMPLACEMENTS,1,43.27,6.68,99.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210481.0
13493,1944-08-11,ETO,,,,B26,,,,,,,3483,FRANCE,BENAT CAP,,GUN EMPLACEMENTS,1,43.08,6.37,95.0,,,,,,,,,,,,,,,,,,,,,,,,107458.0
13494,1944-08-11,ETO,,,,B26,,,,,,,3483,FRANCE,BENAT CAP,,GUN EMPLACEMENTS,1,43.08,6.37,95.0,,,,,,,,,,,,,,,,,,,,,,,,210457.0
13495,1944-08-11,ETO,,,,B26,,,,,,,3483,FRANCE,BENAT CAP,,GUN EMPLACEMENTS,1,43.08,6.37,95.0,,,,,,,,,,,,,,,,,,,,,,,,210470.0
