Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID
120467,1944-06-02,ETO,,,,B26,,,,,,,7182,FRANCE,CAMIERS,,GUN EMPLACEMENTS,,50.57,1.62,12.0,,,,,,,,,,,64.0,,,,,,,,,,64.0,,,205108.0
120468,1944-06-02,ETO,,,,B26,,,,,,,18794,FRANCE,HERMANVILLE,,GUN EMPLACEMENTS,,49.82,0.98,12.0,,,,,,,,,,,69.0,,,,,,,,,,69.0,,,205110.0
120469,1944-06-02,ETO,,,,B26,,,,,,,12756,FRANCE,EPREVILLE,,GUN EMPLACEMENTS,,49.43,1.28,11.0,,,,,,,,,,,48.0,,,,,,,,,,48.0,,,205114.0
120470,1944-06-02,ETO,,,,B17,,,,,,,91,FRANCE,ACHERES,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.37,2.57,,3.0,3.0,3.0,,,,,,,,9.0,,,,,,,,,,9.0,,,166136.0
120471,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,6.0,6.0,6.0,,,,,,,,9.0,,,,,,,,,,9.0,,,102264.0
120472,1944-06-02,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,6.0,6.0,6.0,,,,,,,,9.0,,,,,,,,,,9.0,,,205067.0
120473,1944-06-02,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205068.0
120474,1944-06-02,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,,,,,,,,,,,11.0,,,,,,,,,,11.0,,,205069.0
120475,1944-06-02,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,,,4.0,,,205073.0
120476,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102265.0
120477,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,,,,,,,,,,,11.0,,,,,,,,,,11.0,,,102266.0
120478,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,,,4.0,,,102270.0
120479,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,6.0,6.0,6.0,,,,,,,,9.0,,,,,,,,,,9.0,,,205124.0
120480,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205125.0
120481,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,,,,,,,,,,,11.0,,,,,,,,,,11.0,,,205126.0
120482,1944-06-02,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,,,4.0,,,205130.0
120483,1944-06-02,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,3756,FRANCE,BERNEVAL LE GRAND,CITY AREA,CITIES TOWNS AND URBAN AREAS,,50.02,1.12,,,,,,,,,,,,410.0,,,,,,,,,,410.0,,,294965.0
120484,1944-06-02,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,3756,FRANCE,BERNEVAL LE GRAND,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,50.02,1.12,,1.0,1.0,1.0,,,,,,,,202.0,,,,,,,,,,202.0,,,294966.0
120485,1944-06-02,ETO,,,,GB24,,,,,,,4738,FRANCE,BOIR,,V - WEAPON LAUNCHING SITES,1,50.23,2.28,,5.0,5.0,5.0,,,,,,,,13.0,,,,,,,,,,13.0,,,205075.0
120486,1944-06-02,ETO,,,,B24,,,,,,,4738,FRANCE,BOIR,,V - WEAPON LAUNCHING SITES,1,50.23,2.28,,5.0,5.0,5.0,,,,,,,,13.0,,,,,,,,,,13.0,,,102273.0
120487,1944-06-02,ETO,,,,B24,,,,,,,4738,FRANCE,BOIR,,V - WEAPON LAUNCHING SITES,1,50.23,2.28,,5.0,5.0,5.0,,,,,,,,13.0,,,,,,,,,,13.0,,,205132.0
120488,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,4.0,4.0,4.0,,,,,,,,10.0,,,,,,,,,,10.0,,,102276.0
120489,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102278.0
120490,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102280.0
120491,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102281.0
120492,1944-06-02,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,4.0,4.0,4.0,,,,,,,,10.0,,,,,,,,,,10.0,,,205048.0
120493,1944-06-02,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205050.0
120494,1944-06-02,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205052.0
120495,1944-06-02,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205053.0
120496,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,4.0,4.0,4.0,,,,,,,,10.0,,,,,,,,,,10.0,,,205135.0
120497,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205137.0
120498,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205139.0
120499,1944-06-02,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205140.0
120500,1944-06-02,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102243.0
120801,1944-06-02,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205039.0
120802,1944-06-02,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205183.0
120803,1944-06-02,ETO,,,,B17,,,,,,,6882,FRANCE,CAEN,AIRDROME,AIR FIELDS AND AIRDROMES,,49.18,-0.37,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102244.0
120804,1944-06-02,ETO,,,,B17,,,,,,,6882,FRANCE,CAEN,AIRDROME,AIR FIELDS AND AIRDROMES,,49.18,-0.37,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205038.0
120805,1944-06-02,ETO,,,,B17,,,,,,,6882,FRANCE,CAEN,AIRDROME,AIR FIELDS AND AIRDROMES,,49.18,-0.37,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205184.0
120806,1944-06-02,ETO,,,,B17,,,,,,,9378,FRANCE,CONCHES,AIRDROME,AIR FIELDS AND AIRDROMES,3,48.97,0.95,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102255.0
120807,1944-06-02,ETO,,,,B17,,,,,,,9378,FRANCE,CONCHES,AIRDROME,AIR FIELDS AND AIRDROMES,3,48.97,0.95,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205044.0
120808,1944-06-02,ETO,,,,B17,,,,,,,9378,FRANCE,CONCHES,AIRDROME,AIR FIELDS AND AIRDROMES,3,48.97,0.95,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205190.0
120809,1944-06-02,ETO,,,,B17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102289.0
120810,1944-06-02,ETO,,,,GB17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205080.0
120811,1944-06-02,ETO,,,,B17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205148.0
120812,1944-06-02,ETO,,,,B26,,,,,,,12756,FRANCE,EPREVILLE,,GUN EMPLACEMENTS,,49.43,1.28,,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,102258.0
120813,1944-06-02,ETO,,,,B26,,,,,,,12756,FRANCE,EPREVILLE,,GUN EMPLACEMENTS,,49.43,1.28,,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,205113.0
120814,1944-06-02,ETO,,,,B26,,,,,,,12756,FRANCE,EPREVILLE,,GUN EMPLACEMENTS,,49.43,1.28,,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,205116.0
120815,1944-06-02,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102290.0
120816,1944-06-02,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102291.0
120817,1944-06-02,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,4.0,4.0,4.0,,,,,,,,6.0,,,,,,,,,,6.0,,,102294.0
120818,1944-06-02,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205081.0
120819,1944-06-02,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205082.0
120820,1944-06-02,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,4.0,4.0,4.0,,,,,,,,6.0,,,,,,,,,,6.0,,,205085.0
120821,1944-06-02,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205149.0
120822,1944-06-02,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205150.0
120823,1944-06-02,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,,4.0,4.0,4.0,,,,,,,,6.0,,,,,,,,,,6.0,,,205153.0
120824,1944-06-02,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,13336,FRANCE,EVREUX,AIR DROME,AIR FIELDS AND AIRDROMES,,49.02,1.17,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,294971.0
120825,1944-06-02,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,GUN EMPLACEMENTS,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102298.0
120826,1944-06-02,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,GUN EMPLACEMENTS,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102299.0
120827,1944-06-02,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,GUN EMPLACEMENTS,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205059.0
120828,1944-06-02,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,GUN EMPLACEMENTS,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205060.0
120829,1944-06-02,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,GUN EMPLACEMENTS,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205157.0
120830,1944-06-02,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,GUN EMPLACEMENTS,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205158.0
120831,1944-06-02,ETO,,,,B26,,,,,,,18794,FRANCE,HERMANVILLE,,GUN EMPLACEMENTS,,49.82,0.98,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,102260.0
120832,1944-06-02,ETO,,,,B26,,,,,,,18794,FRANCE,HERMANVILLE,,GUN EMPLACEMENTS,,49.82,0.98,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,205109.0
120833,1944-06-02,ETO,,,,B26,,,,,,,18794,FRANCE,HERMANVILLE,,GUN EMPLACEMENTS,,49.82,0.98,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,205118.0
120834,1944-06-02,ETO,,,,B17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102302.0
120835,1944-06-02,ETO,,,,GB17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205089.0
120836,1944-06-02,ETO,,,,B17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205161.0
120837,1944-06-02,ETO,,,,GB24,,,,,,,40861,FRANCE,ST AUBIN,,V - WEAPON LAUNCHING SITES,1,49.87,1.2,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205092.0
120838,1944-06-02,ETO,,,,B24,,,,,,,40861,FRANCE,ST AUBIN,,V - WEAPON LAUNCHING SITES,1,49.87,1.2,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102307.0
120839,1944-06-02,ETO,,,,B24,,,,,,,40861,FRANCE,ST AUBIN,,V - WEAPON LAUNCHING SITES,1,49.87,1.2,,3.0,3.0,3.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205164.0
120840,1944-06-02,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,6.0,6.0,6.0,,,,,,,,17.0,,,,,,,,,,17.0,,,102309.0
120841,1944-06-02,ETO,,,,GB17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,6.0,6.0,6.0,,,,,,,,17.0,,,,,,,,,,17.0,,,205063.0
120842,1944-06-02,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,6.0,6.0,6.0,,,,,,,,17.0,,,,,,,,,,17.0,,,205166.0
120843,1944-06-02,ETO,,,,B24,,,,,,,42066,FRANCE,STELLA PLAGE,,V - WEAPON LAUNCHING SITES,1,50.5,2.33,,4.0,4.0,4.0,,,,,,,,4.0,,,,,,,,,,4.0,,,102312.0
120844,1944-06-02,ETO,,,,GB24,,,,,,,42066,FRANCE,STELLA PLAGE,,V - WEAPON LAUNCHING SITES,1,50.5,2.33,,4.0,4.0,4.0,,,,,,,,4.0,,,,,,,,,,4.0,,,205094.0
120845,1944-06-02,ETO,,,,B24,,,,,,,42066,FRANCE,STELLA PLAGE,,V - WEAPON LAUNCHING SITES,1,50.5,2.33,,4.0,4.0,4.0,,,,,,,,4.0,,,,,,,,,,4.0,,,205169.0
120846,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102316.0
120847,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102317.0
120848,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,102318.0
120849,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102321.0
120850,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102322.0
120851,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102324.0
120852,1944-06-02,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205098.0
120853,1944-06-02,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205099.0
120854,1944-06-02,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,205100.0
120855,1944-06-02,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205103.0
120856,1944-06-02,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205104.0
120857,1944-06-02,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205106.0
120858,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205173.0
120859,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205174.0
120860,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,205175.0
120861,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205178.0
120862,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205179.0
120863,1944-06-02,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205181.0
121288,1944-06-03,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,1455,FRANCE,ARGENTAN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,48.73,-0.02,220.0,5.0,5.0,5.0,,,,,,,,10.0,,,,,,,,,,10.0,,,294987.0
121289,1944-06-03,ETO,USA,9 AF,,B26,,,,,,,2035,FRANCE,AULT,GUN POSITION,V - WEAPON LAUNCHING SITES,,50.12,1.47,119.0,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,102353.0
121290,1944-06-03,ETO,USA,9 AF,,B26,,,,,,,2035,FRANCE,AULT,GUN POSITION,V - WEAPON LAUNCHING SITES,,50.12,1.47,119.0,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,205271.0
121291,1944-06-03,ETO,USA,8 AF,,B17,,,,,,,1147,FRANCE,ANDRESSELLES,DEFENDED LOCALITY,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.82,1.59,257.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102358.0
121292,1944-06-03,ETO,USA,8 AF,,GB17,,,,,,,1147,FRANCE,ANDRESSELLES,DEFENDED LOCALITY,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.82,1.59,257.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205214.0
121293,1944-06-03,ETO,USA,8 AF,,B17,,,,,,,1147,FRANCE,ANDRESSELLES,DEFENDED LOCALITY,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.82,1.59,257.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205281.0
121294,1944-06-03,ETO,USA,8 AF,,B17,,,,,,,1147,FRANCE,ANDRESSELLES,DEFENDED LOCALITY,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.82,1.59,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102357.0
121295,1944-06-03,ETO,USA,8 AF,,GB17,,,,,,,1147,FRANCE,ANDRESSELLES,DEFENDED LOCALITY,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.82,1.59,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205213.0
121296,1944-06-03,ETO,USA,8 AF,,B17,,,,,,,1147,FRANCE,ANDRESSELLES,DEFENDED LOCALITY,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.82,1.59,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205280.0
121297,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,304.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,102412.0
121298,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,304.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,166155.0
121299,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,255.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,102380.0
121300,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,255.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,205222.0
121601,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,255.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,205303.0
121602,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,255.0,16.0,16.0,16.0,,,,,,,,48.0,,,,,,,,,,48.0,,,102408.0
121603,1944-06-03,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,255.0,16.0,16.0,16.0,,,,,,,,48.0,,,,,,,,,,48.0,,,205259.0
