Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID,gloss_id,aircraft,name,full_name,aircraft_type,hyperlink,Avion_Nombre_Completo
13744,8/11/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,40472,FRANCE,SOMAIN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,50.37,3.3,,35.0,35.0,35.0,,,,,,,,569.0,,,,,,,,,,569.0,,,295900.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
13745,8/11/1944,ETO,,,,B24,,,,,,,41080,FRANCE,ST FLORENTIN,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.0,3.72,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,107447.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13746,8/11/1944,ETO,,,,B24,,,,,,,41080,FRANCE,ST FLORENTIN,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.0,3.72,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,171240.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13747,8/11/1944,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,,4.0,4.0,4.0,,,,,,,,2.0,,,,,,,,,,2.0,,,107449.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13748,8/11/1944,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,1,48.58,7.75,,4.0,4.0,4.0,,,,,,,,2.0,,,,,,,,,,2.0,,,171242.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13749,8/11/1944,ETO,,,,B24,,,,,,,42241,FRANCE,STRASSBURG,RAIL INSTALL,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.58,7.75,,4.0,4.0,4.0,,,,,,,,4.0,,,,,,,,,,4.0,,,171260.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13750,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,26.0,,,,,,,,,,26.0,,,107505.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13751,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,107507.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13752,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,107509.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13753,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,107510.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13754,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,107512.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13755,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,26.0,,,,,,,,,,26.0,,,210419.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13756,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,210421.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13757,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,210423.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13758,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,210424.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13759,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,210426.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13760,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,26.0,,,,,,,,,,26.0,,,210513.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13761,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,210515.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13762,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,1,48.67,2.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,210517.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13763,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,210518.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13764,8/11/1944,ETO,,,,B24,,,,,,,43612,FRANCE,TOUSSUS,,AIR FIELDS AND AIRDROMES,0,48.67,2.0,,,,,,,,,,,,29.0,,,,,,,,,,29.0,,,210520.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
13765,8/11/1944,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,107472.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
13766,8/11/1944,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210416.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
13767,8/11/1944,ETO,,,,B17,,,,,,,45308,FRANCE,VILLA COUBLAY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.77,2.2,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,210526.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
13768,8/11/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,46745,FRANCE,WEMAERS CAPPEL,TOWN AREA,CITIES TOWNS AND URBAN AREAS,,50.8,2.43,,,,,,,,,,,,13.0,,,,,,,,,,13.0,,,295901.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
13769,8/11/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,46745,FRANCE,WEMAERS CAPPEL,TOWN AREA,CITIES TOWNS AND URBAN AREAS,,50.8,2.43,,10.0,10.0,10.0,,,,,,,,45.0,,,,,,,,,,45.0,,,295902.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
14040,8/12/1944,ETO,USA,12 AF,,B24,,,,,,,90133,FRANCE,43 00 N 005 40 E,GUN POSITION,GUN EMPLACEMENTS,1,43.0,5.67,205.0,31.0,31.0,31.0,,,,,,,,77.0,,,,,,,,,,77.0,,,107593.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
14041,8/12/1944,ETO,USA,12 AF,,B24,,,,,,,90133,FRANCE,43 00 N 005 40 E,GUN POSITION,GUN EMPLACEMENTS,1,43.0,5.67,205.0,31.0,31.0,31.0,,,,,,,,77.0,,,,,,,,,,77.0,,,210654.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
14042,8/12/1944,ETO,USA,12 AF,,OB24,,,,,,,90133,FRANCE,43 00 N 005 40 E,GUN POSITION,GUN EMPLACEMENTS,1,43.0,5.67,205.0,31.0,31.0,31.0,,,,,,,,77.0,,,,,,,,,,77.0,,,210900.0,,,,,,,OB24
14043,8/12/1944,ETO,USA,12 AF,,OB24,,,,,,,44333,FRANCE,UNKNOWN,GP,GUN EMPLACEMENTS,1,,,175.0,39.0,39.0,39.0,,,,,,,,98.0,,,,,,,,,,98.0,,,210899.0,,,,,,,OB24
14044,8/12/1944,ETO,USA,12 AF,,B24,,,,,,,44333,FRANCE,UNKNOWN,GP,GUN EMPLACEMENTS,1,,,175.0,39.0,39.0,39.0,,,,,,,,98.0,,,,,,,,,,98.0,,,107586.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
14045,8/12/1944,ETO,USA,12 AF,,B24,,,,,,,44333,FRANCE,UNKNOWN,GP,GUN EMPLACEMENTS,1,,,175.0,39.0,39.0,39.0,,,,,,,,98.0,,,,,,,,,,98.0,,,210653.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
14046,8/12/1944,ETO,USA,12 AF,,B25,,,,,,,11521,FRANCE,DROMMONT,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,,,85.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,107552.0,9.0,B25,B25,B-25 Mitchell,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=81,B-25 Mitchell
14047,8/12/1944,ETO,USA,12 AF,,B25,,,,,,,11521,FRANCE,DROMMONT,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,,,85.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210603.0,9.0,B25,B25,B-25 Mitchell,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=81,B-25 Mitchell
14048,8/12/1944,ETO,USA,12 AF,,B25,,,,,,,11521,FRANCE,DROMMONT,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,,,85.0,12.0,12.0,12.0,,,,,,,,24.0,,,,,,,,,,24.0,,,210622.0,9.0,B25,B25,B-25 Mitchell,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=81,B-25 Mitchell
14049,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,24574,FRANCE,LES BUISSONS,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.87,1.62,125.0,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,107609.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14050,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,24574,FRANCE,LES BUISSONS,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.87,1.62,125.0,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,171268.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14051,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,BRIDGE,BRIDGES,,49.35,6.0,125.0,,,,,,,,,,,57.0,,,,,,,,,,57.0,,,107528.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14052,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,BRIDGE,BRIDGES,,49.35,6.0,125.0,,,,,,,,,,,57.0,,,,,,,,,,57.0,,,210537.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14053,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,1455,FRANCE,ARGENTAN,HWY,HIGHWAYS AND VEHICLES,,48.73,-0.02,123.0,,,,,,,,,,,39.0,,,,,,,,,,39.0,,,107522.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14054,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,1455,FRANCE,ARGENTAN,HWY,HIGHWAYS AND VEHICLES,,48.73,-0.02,123.0,,,,,,,,,,,39.0,,,,,,,,,,39.0,,,210531.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14055,8/12/1944,ETO,USA,9 AF,,A20,,,,,,,6105,FRANCE,BRIOUZE,MT,HIGHWAYS AND VEHICLES,,48.7,-0.37,122.0,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,107523.0,1.0,A20,A20,Douglas A-20 Havoc,Boston Light Bomber / Night-Fighter,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=186,Douglas A-20 Havoc
14056,8/12/1944,ETO,USA,9 AF,,A20,,,,,,,6105,FRANCE,BRIOUZE,MT,HIGHWAYS AND VEHICLES,,48.7,-0.37,122.0,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,210532.0,1.0,A20,A20,Douglas A-20 Havoc,Boston Light Bomber / Night-Fighter,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=186,Douglas A-20 Havoc
14057,8/12/1944,ETO,USA,9 AF,,A20,,,,,,,22861,FRANCE,LA FERTE MACE,ECOUCHE HWY,HIGHWAYS AND VEHICLES,,48.58,-0.35,122.0,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,107526.0,1.0,A20,A20,Douglas A-20 Havoc,Boston Light Bomber / Night-Fighter,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=186,Douglas A-20 Havoc
14058,8/12/1944,ETO,USA,9 AF,,A20,,,,,,,22861,FRANCE,LA FERTE MACE,ECOUCHE HWY,HIGHWAYS AND VEHICLES,,48.58,-0.35,122.0,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,210535.0,1.0,A20,A20,Douglas A-20 Havoc,Boston Light Bomber / Night-Fighter,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=186,Douglas A-20 Havoc
14059,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,BRIDGE,BRIDGES,,49.35,6.0,121.0,,,,,,,,,,,62.0,,,,,,,,,,62.0,,,107527.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14060,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,BRIDGE,BRIDGES,,49.35,6.0,121.0,,,,,,,,,,,62.0,,,,,,,,,,62.0,,,210536.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14061,8/12/1944,ETO,USA,9 AF,,A20,,,,,,,14052,FRANCE,FLERS,ROADS,HIGHWAYS AND VEHICLES,,48.75,-0.57,120.0,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,107524.0,1.0,A20,A20,Douglas A-20 Havoc,Boston Light Bomber / Night-Fighter,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=186,Douglas A-20 Havoc
14062,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,14052,FRANCE,FLERS,ROADS,HIGHWAYS AND VEHICLES,,48.75,-0.57,120.0,,,,,,,,,,,56.0,,,,,,,,,,56.0,,,107525.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14063,8/12/1944,ETO,USA,9 AF,,A20,,,,,,,14052,FRANCE,FLERS,ROADS,HIGHWAYS AND VEHICLES,,48.75,-0.57,120.0,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,210533.0,1.0,A20,A20,Douglas A-20 Havoc,Boston Light Bomber / Night-Fighter,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=186,Douglas A-20 Havoc
14064,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,14052,FRANCE,FLERS,ROADS,HIGHWAYS AND VEHICLES,,48.75,-0.57,120.0,,,,,,,,,,,56.0,,,,,,,,,,56.0,,,210534.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14065,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.35,6.0,120.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,107611.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14066,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.35,6.0,120.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,171270.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14067,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.35,6.0,115.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,107610.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14068,8/12/1944,ETO,USA,9 AF,,B26,,,,,,,32024,FRANCE,OISSEL,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.35,6.0,115.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,171269.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
14074,8/12/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13420,FRANCE,FALAISE,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.9,-0.2,,,,,,,,,,,,265.0,,,,,,,,,,265.0,,,295909.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
14075,8/12/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13420,FRANCE,FALAISE,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.9,-0.2,,,,,,,,,,,,391.0,,,,,,,,,,391.0,,,295910.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
14076,8/12/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13420,FRANCE,FALAISE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,48.9,-0.2,,34.0,34.0,34.0,,,,,,,,80.0,,,,,,,,,,80.0,,,295911.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
14078,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,220.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,27.0,,27.0,,,107534.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14079,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,220.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,27.0,,27.0,,,210543.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14080,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,220.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,27.0,,27.0,,,210696.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14081,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,218.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,27.0,,27.0,,,107531.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14082,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,218.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,27.0,,27.0,,,210540.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14083,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,218.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,27.0,,27.0,,,210693.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14084,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,209.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,107532.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14085,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,209.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210541.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14086,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,209.0,12.0,12.0,12.0,,,,,,,,22.0,,,,,,,,,,22.0,,,210694.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14087,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,208.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,25.0,,25.0,,,107529.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14088,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,208.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,25.0,,25.0,,,210538.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
14089,8/12/1944,ETO,USA,8 AF,,B17,,,,,,,8721,FRANCE,CHAUMONT,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.83,0.33,208.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,25.0,,25.0,,,210691.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
